attendance_id,student_id,course_code,date,status,hours_present,total_hours,notes
16246,UJ2024292,LAW2611,2024-02-08,PRESENT,2.6,2.6,Class 2
16247,UJ2024292,LAW2611,2024-02-15,PRESENT,3.0,3.0,Class 3
16248,UJ2024292,LAW2611,2024-02-22,PRESENT,2.8,2.8,Class 4
16249,UJ2024292,LAW2611,2024-02-29,PRESENT,2.8,2.8,Class 5
16250,UJ2024292,LAW2611,2024-03-07,PRESENT,2.3,2.3,Class 6
16251,UJ2024292,LAW2611,2024-03-14,PRESENT,2.9,2.9,Class 7
16252,UJ2024292,LAW2611,2024-03-21,ABSENT,0,2.7,Class 8
16253,UJ2024292,LAW2611,2024-03-28,PRESENT,2.5,2.5,Class 9
16254,UJ2024292,LAW2611,2024-04-04,PRESENT,2.0,2.0,Class 10
16255,UJ2024292,MNB1501,2024-02-01,PRESENT,2.7,2.7,Class 1
16256,UJ2024292,MNB1501,2024-02-08,PRESENT,2.7,2.7,Class 2
16257,UJ2024292,MNB1501,2024-02-15,PRESENT,2.5,2.5,Class 3
16258,UJ2024292,MNB1501,2024-02-22,PRESENT,2.9,2.9,Class 4
16259,UJ2024292,MNB1501,2024-02-29,PRESENT,2.0,2.0,Class 5
16260,UJ2024292,MNB1501,2024-03-07,PRESENT,2.9,2.9,Class 6
16261,UJ2024292,MNB1501,2024-03-14,PRESENT,2.4,2.4,Class 7
16262,UJ2024292,MNB1501,2024-03-21,PRESENT,2.1,2.1,Class 8
16263,UJ2024292,MNB1501,2024-03-28,PRESENT,2.1,2.1,Class 9
16264,UJ2024292,MNB1501,2024-04-04,PRESENT,2.7,2.7,Class 10
16265,UJ2024292,MNB1501,2024-04-11,PRESENT,2.6,2.6,Class 11
16266,UJ2024292,MNB1501,2024-04-18,PRESENT,3.0,3.0,Class 12
16267,UJ2024292,MNB1501,2024-04-25,PRESENT,2.0,2.0,Class 13
16268,UJ2024292,MNB1501,2024-05-02,PRESENT,2.1,2.1,Class 14
16269,UJ2024292,EKN224,2024-02-01,PRESENT,2.2,2.2,Class 1
16270,UJ2024292,EKN224,2024-02-08,PRESENT,2.6,2.6,Class 2
16271,UJ2024292,EKN224,2024-02-15,PRESENT,2.8,2.8,Class 3
16272,UJ2024292,EKN224,2024-02-22,PRESENT,2.2,2.2,Class 4
16273,UJ2024292,EKN224,2024-02-29,PRESENT,2.7,2.7,Class 5
16274,UJ2024292,EKN224,2024-03-07,PRESENT,2.9,2.9,Class 6
16275,UJ2024292,EKN224,2024-03-14,PRESENT,2.1,2.1,Class 7
16276,UJ2024292,EKN224,2024-03-21,PRESENT,2.7,2.7,Class 8
16277,UJ2024292,EKN224,2024-03-28,LATE,2.1,3.0,Class 9
16278,UJ2024292,EKN224,2024-04-04,PRESENT,2.5,2.5,Class 10
16279,UJ2024292,INF1511,2024-02-01,PRESENT,2.5,2.5,Class 1
16280,UJ2024292,INF1511,2024-02-08,PRESENT,2.7,2.7,Class 2
16281,UJ2024292,INF1511,2024-02-15,PRESENT,2.0,2.0,Class 3
16282,UJ2024292,INF1511,2024-02-22,PRESENT,2.9,2.9,Class 4
16283,UJ2024292,INF1511,2024-02-29,PRESENT,2.2,2.2,Class 5
16284,UJ2024292,INF1511,2024-03-07,LATE,1.7,2.2,Class 6
16285,UJ2024292,INF1511,2024-03-14,PRESENT,2.2,2.2,Class 7
16286,UJ2024292,INF1511,2024-03-21,PRESENT,2.9,2.9,Class 8
16287,UJ2024292,INF1511,2024-03-28,PRESENT,2.8,2.8,Class 9
16288,UJ2024292,INF1511,2024-04-04,PRESENT,2.4,2.4,Class 10
16289,UJ2024292,INF1511,2024-04-11,ABSENT,0,2.7,Class 11
16290,UJ2024292,INF1511,2024-04-18,PRESENT,2.8,2.8,Class 12
16291,UJ2024292,EKN114,2024-02-01,ABSENT,0,2.6,Class 1
16292,UJ2024292,EKN114,2024-02-08,PRESENT,2.3,2.3,Class 2
16293,UJ2024292,EKN114,2024-02-15,PRESENT,3.0,3.0,Class 3
16294,UJ2024292,EKN114,2024-02-22,ABSENT,0,2.3,Class 4
16295,UJ2024292,EKN114,2024-02-29,PRESENT,2.6,2.6,Class 5
16296,UJ2024292,EKN114,2024-03-07,PRESENT,2.7,2.7,Class 6
16297,UJ2024292,EKN114,2024-03-14,PRESENT,2.7,2.7,Class 7
16298,UJ2024292,EKN114,2024-03-21,ABSENT,0,2.6,Class 8
16299,UJ2024292,EKN114,2024-03-28,PRESENT,2.7,2.7,Class 9
16300,UJ2024292,EKN114,2024-04-04,ABSENT,0,2.4,Class 10
16301,UJ2024292,EKN114,2024-04-11,PRESENT,2.1,2.1,Class 11
16302,UJ2024293,BIO2611,2024-02-01,PRESENT,2.6,2.6,Class 1
16303,UJ2024293,BIO2611,2024-02-08,PRESENT,2.9,2.9,Class 2
16304,UJ2024293,BIO2611,2024-02-15,ABSENT,0,2.5,Class 3
16305,UJ2024293,BIO2611,2024-02-22,PRESENT,2.6,2.6,Class 4
16306,UJ2024293,BIO2611,2024-02-29,PRESENT,2.3,2.3,Class 5
16307,UJ2024293,BIO2611,2024-03-07,PRESENT,2.7,2.7,Class 6
16308,UJ2024293,BIO2611,2024-03-14,PRESENT,2.1,2.1,Class 7
16309,UJ2024293,BIO2611,2024-03-21,PRESENT,2.9,2.9,Class 8
16310,UJ2024293,BIO2611,2024-03-28,PRESENT,2.4,2.4,Class 9
16311,UJ2024293,BIO2611,2024-04-04,PRESENT,2.1,2.1,Class 10
16312,UJ2024293,BIO2611,2024-04-11,PRESENT,2.4,2.4,Class 11
16313,UJ2024293,BIO2611,2024-04-18,PRESENT,2.5,2.5,Class 12
16314,UJ2024293,BIO2611,2024-04-25,PRESENT,2.1,2.1,Class 13
16315,UJ2024293,BIO2611,2024-05-02,PRESENT,2.3,2.3,Class 14
16316,UJ2024293,BIO2611,2024-05-09,PRESENT,2.0,2.0,Class 15
16317,UJ2024293,CHE2611,2024-02-01,PRESENT,2.4,2.4,Class 1
16318,UJ2024293,CHE2611,2024-02-08,PRESENT,2.6,2.6,Class 2
16319,UJ2024293,CHE2611,2024-02-15,PRESENT,2.8,2.8,Class 3
16320,UJ2024293,CHE2611,2024-02-22,PRESENT,2.9,2.9,Class 4
16321,UJ2024293,CHE2611,2024-02-29,PRESENT,2.6,2.6,Class 5
16322,UJ2024293,CHE2611,2024-03-07,PRESENT,2.5,2.5,Class 6
16323,UJ2024293,CHE2611,2024-03-14,PRESENT,2.8,2.8,Class 7
16324,UJ2024293,CHE2611,2024-03-21,ABSENT,0,2.8,Class 8
16325,UJ2024293,CHE2611,2024-03-28,PRESENT,2.1,2.1,Class 9
16326,UJ2024293,CHE2611,2024-04-04,PRESENT,2.6,2.6,Class 10
16327,UJ2024293,CHE2611,2024-04-11,PRESENT,2.6,2.6,Class 11
16328,UJ2024293,INF2611,2024-02-01,PRESENT,2.7,2.7,Class 1
16329,UJ2024293,INF2611,2024-02-08,PRESENT,2.6,2.6,Class 2
16330,UJ2024293,INF2611,2024-02-15,PRESENT,2.0,2.0,Class 3
16331,UJ2024293,INF2611,2024-02-22,PRESENT,2.1,2.1,Class 4
16332,UJ2024293,INF2611,2024-02-29,PRESENT,2.8,2.8,Class 5
16333,UJ2024293,INF2611,2024-03-07,PRESENT,2.4,2.4,Class 6
16334,UJ2024293,INF2611,2024-03-14,PRESENT,2.0,2.0,Class 7
16335,UJ2024293,INF2611,2024-03-21,PRESENT,2.6,2.6,Class 8
16336,UJ2024293,INF2611,2024-03-28,PRESENT,2.7,2.7,Class 9
16337,UJ2024293,INF2611,2024-04-04,PRESENT,2.7,2.7,Class 10
16338,UJ2024293,INF2611,2024-04-11,PRESENT,2.1,2.1,Class 11
16339,UJ2024293,INF2611,2024-04-18,PRESENT,2.9,2.9,Class 12
16340,UJ2024293,INF2611,2024-04-25,PRESENT,2.6,2.6,Class 13
16341,UJ2024293,NUR1511,2024-02-01,PRESENT,2.4,2.4,Class 1
16342,UJ2024293,NUR1511,2024-02-08,PRESENT,2.8,2.8,Class 2
16343,UJ2024293,NUR1511,2024-02-15,ABSENT,0,2.2,Class 3
16344,UJ2024293,NUR1511,2024-02-22,PRESENT,2.2,2.2,Class 4
16345,UJ2024293,NUR1511,2024-02-29,ABSENT,0,2.8,Class 5
16346,UJ2024293,NUR1511,2024-03-07,PRESENT,2.7,2.7,Class 6
16347,UJ2024293,NUR1511,2024-03-14,LATE,1.2,2.1,Class 7
16348,UJ2024293,NUR1511,2024-03-21,PRESENT,2.4,2.4,Class 8
16349,UJ2024293,NUR1511,2024-03-28,PRESENT,2.8,2.8,Class 9
16350,UJ2024293,NUR1511,2024-04-04,PRESENT,2.8,2.8,Class 10
16351,UJ2024293,NUR1511,2024-04-11,LATE,1.7,2.6,Class 11
16352,UJ2024293,NUR1511,2024-04-18,PRESENT,2.2,2.2,Class 12
16353,UJ2024293,NUR1511,2024-04-25,PRESENT,2.5,2.5,Class 13
16354,UJ2024293,NUR1511,2024-05-02,PRESENT,2.4,2.4,Class 14
16355,UJ2024294,BIO1511,2024-02-01,PRESENT,2.4,2.4,Class 1
16356,UJ2024294,BIO1511,2024-02-08,PRESENT,2.3,2.3,Class 2
16357,UJ2024294,BIO1511,2024-02-15,PRESENT,2.4,2.4,Class 3
16358,UJ2024294,BIO1511,2024-02-22,PRESENT,2.0,2.0,Class 4
16359,UJ2024294,BIO1511,2024-02-29,LATE,1.4,2.4,Class 5
16360,UJ2024294,BIO1511,2024-03-07,ABSENT,0,2.3,Class 6
16361,UJ2024294,BIO1511,2024-03-14,PRESENT,2.2,2.2,Class 7
16362,UJ2024294,BIO1511,2024-03-21,PRESENT,2.8,2.8,Class 8
16363,UJ2024294,BIO1511,2024-03-28,ABSENT,0,2.6,Class 9
16364,UJ2024294,BIO1511,2024-04-04,PRESENT,2.1,2.1,Class 10
16365,UJ2024294,BIO1511,2024-04-11,PRESENT,2.8,2.8,Class 11
16366,UJ2024294,BIO1511,2024-04-18,PRESENT,2.9,2.9,Class 12
16367,UJ2024294,BIO1511,2024-04-25,PRESENT,2.4,2.4,Class 13
16368,UJ2024294,BIO1511,2024-05-02,ABSENT,0,2.2,Class 14
16369,UJ2024294,BIO1511,2024-05-09,PRESENT,2.1,2.1,Class 15
16370,UJ2024294,APM2611,2024-02-01,PRESENT,2.8,2.8,Class 1
16371,UJ2024294,APM2611,2024-02-08,PRESENT,2.5,2.5,Class 2
16372,UJ2024294,APM2611,2024-02-15,PRESENT,3.0,3.0,Class 3
16373,UJ2024294,APM2611,2024-02-22,ABSENT,0,2.5,Class 4
16374,UJ2024294,APM2611,2024-02-29,ABSENT,0,2.2,Class 5
16375,UJ2024294,APM2611,2024-03-07,PRESENT,2.1,2.1,Class 6
16376,UJ2024294,APM2611,2024-03-14,PRESENT,2.7,2.7,Class 7
16377,UJ2024294,APM2611,2024-03-21,PRESENT,2.8,2.8,Class 8
16378,UJ2024294,APM2611,2024-03-28,PRESENT,2.2,2.2,Class 9
16379,UJ2024294,APM2611,2024-04-04,PRESENT,2.9,2.9,Class 10
16380,UJ2024294,APM2611,2024-04-11,PRESENT,2.1,2.1,Class 11
16381,UJ2024294,APM2611,2024-04-18,PRESENT,2.4,2.4,Class 12
16382,UJ2024294,APM2611,2024-04-25,LATE,1.9,2.9,Class 13
16383,UJ2024294,APM2611,2024-05-02,PRESENT,2.6,2.6,Class 14
16384,UJ2024294,SOC2601,2024-02-01,PRESENT,2.5,2.5,Class 1
16385,UJ2024294,SOC2601,2024-02-08,PRESENT,2.8,2.8,Class 2
16386,UJ2024294,SOC2601,2024-02-15,PRESENT,2.8,2.8,Class 3
16387,UJ2024294,SOC2601,2024-02-22,PRESENT,2.6,2.6,Class 4
16388,UJ2024294,SOC2601,2024-02-29,PRESENT,2.9,2.9,Class 5
16389,UJ2024294,SOC2601,2024-03-07,ABSENT,0,2.0,Class 6
16390,UJ2024294,SOC2601,2024-03-14,PRESENT,2.6,2.6,Class 7
16391,UJ2024294,SOC2601,2024-03-21,ABSENT,0,2.8,Class 8
16392,UJ2024294,SOC2601,2024-03-28,PRESENT,2.4,2.4,Class 9
16393,UJ2024294,SOC2601,2024-04-04,PRESENT,2.3,2.3,Class 10
16394,UJ2024294,SOC2601,2024-04-11,PRESENT,2.3,2.3,Class 11
16395,UJ2024294,SOC2601,2024-04-18,PRESENT,2.1,2.1,Class 12
16396,UJ2024294,SOC2601,2024-04-25,PRESENT,2.8,2.8,Class 13
16397,UJ2024294,SOC2601,2024-05-02,PRESENT,2.9,2.9,Class 14
16398,UJ2024294,SOC2601,2024-05-09,LATE,1.6,2.1,Class 15
16399,UJ2024294,INF1511,2024-02-01,PRESENT,2.1,2.1,Class 1
16400,UJ2024294,INF1511,2024-02-08,PRESENT,2.0,2.0,Class 2
16401,UJ2024294,INF1511,2024-02-15,ABSENT,0,2.7,Class 3
16402,UJ2024294,INF1511,2024-02-22,PRESENT,2.8,2.8,Class 4
16403,UJ2024294,INF1511,2024-02-29,PRESENT,2.1,2.1,Class 5
16404,UJ2024294,INF1511,2024-03-07,PRESENT,2.2,2.2,Class 6
16405,UJ2024294,INF1511,2024-03-14,LATE,1.9,2.8,Class 7
16406,UJ2024294,INF1511,2024-03-21,ABSENT,0,2.1,Class 8
16407,UJ2024294,INF1511,2024-03-28,PRESENT,2.9,2.9,Class 9
16408,UJ2024294,INF1511,2024-04-04,PRESENT,2.4,2.4,Class 10
16409,UJ2024294,INF1511,2024-04-11,PRESENT,2.1,2.1,Class 11
16410,UJ2024294,INF1511,2024-04-18,PRESENT,2.9,2.9,Class 12
16411,UJ2024294,INF1511,2024-04-25,PRESENT,2.4,2.4,Class 13
16412,UJ2024294,PLS1501,2024-02-01,PRESENT,2.9,2.9,Class 1
16413,UJ2024294,PLS1501,2024-02-08,PRESENT,3.0,3.0,Class 2
16414,UJ2024294,PLS1501,2024-02-15,PRESENT,2.6,2.6,Class 3
16415,UJ2024294,PLS1501,2024-02-22,PRESENT,2.6,2.6,Class 4
16416,UJ2024294,PLS1501,2024-02-29,PRESENT,2.5,2.5,Class 5
16417,UJ2024294,PLS1501,2024-03-07,PRESENT,2.4,2.4,Class 6
16418,UJ2024294,PLS1501,2024-03-14,PRESENT,2.8,2.8,Class 7
16419,UJ2024294,PLS1501,2024-03-21,PRESENT,2.7,2.7,Class 8
16420,UJ2024294,PLS1501,2024-03-28,PRESENT,2.2,2.2,Class 9
16421,UJ2024294,PLS1501,2024-04-04,PRESENT,2.8,2.8,Class 10
16422,UJ2024295,SOC1501,2024-02-01,PRESENT,2.6,2.6,Class 1
16423,UJ2024295,SOC1501,2024-02-08,PRESENT,2.6,2.6,Class 2
16424,UJ2024295,SOC1501,2024-02-15,PRESENT,2.6,2.6,Class 3
16425,UJ2024295,SOC1501,2024-02-22,PRESENT,2.7,2.7,Class 4
16426,UJ2024295,SOC1501,2024-02-29,PRESENT,2.2,2.2,Class 5
16427,UJ2024295,SOC1501,2024-03-07,LATE,1.4,2.7,Class 6
16428,UJ2024295,SOC1501,2024-03-14,PRESENT,2.3,2.3,Class 7
16429,UJ2024295,SOC1501,2024-03-21,LATE,1.7,2.3,Class 8
16430,UJ2024295,SOC1501,2024-03-28,PRESENT,2.9,2.9,Class 9
16431,UJ2024295,SOC1501,2024-04-04,PRESENT,2.2,2.2,Class 10
16432,UJ2024295,SOC1501,2024-04-11,PRESENT,2.8,2.8,Class 11
16433,UJ2024295,SOC1501,2024-04-18,ABSENT,0,2.8,Class 12
16434,UJ2024295,SOC1501,2024-04-25,PRESENT,2.9,2.9,Class 13
16435,UJ2024295,SOC1501,2024-05-02,ABSENT,0,2.0,Class 14
16436,UJ2024295,SOC1501,2024-05-09,ABSENT,0,2.9,Class 15
16437,UJ2024295,ARC2611,2024-02-01,PRESENT,2.8,2.8,Class 1
16438,UJ2024295,ARC2611,2024-02-08,PRESENT,2.8,2.8,Class 2
16439,UJ2024295,ARC2611,2024-02-15,PRESENT,2.9,2.9,Class 3
16440,UJ2024295,ARC2611,2024-02-22,PRESENT,2.4,2.4,Class 4
16441,UJ2024295,ARC2611,2024-02-29,PRESENT,2.9,2.9,Class 5
16442,UJ2024295,ARC2611,2024-03-07,PRESENT,2.4,2.4,Class 6
16443,UJ2024295,ARC2611,2024-03-14,ABSENT,0,2.6,Class 7
16444,UJ2024295,ARC2611,2024-03-21,PRESENT,3.0,3.0,Class 8
16445,UJ2024295,ARC2611,2024-03-28,PRESENT,2.1,2.1,Class 9
16446,UJ2024295,ARC2611,2024-04-04,LATE,1.7,2.5,Class 10
16447,UJ2024295,ARC2611,2024-04-11,PRESENT,2.7,2.7,Class 11
16448,UJ2024295,ARC2611,2024-04-18,PRESENT,2.1,2.1,Class 12
16449,UJ2024295,ARC2611,2024-04-25,LATE,2.4,2.9,Class 13
16450,UJ2024295,ARC2611,2024-05-02,PRESENT,2.4,2.4,Class 14
16451,UJ2024296,INF1511,2024-02-01,PRESENT,2.5,2.5,Class 1
16452,UJ2024296,INF1511,2024-02-08,PRESENT,2.3,2.3,Class 2
16453,UJ2024296,INF1511,2024-02-15,PRESENT,2.8,2.8,Class 3
16454,UJ2024296,INF1511,2024-02-22,PRESENT,2.2,2.2,Class 4
16455,UJ2024296,INF1511,2024-02-29,ABSENT,0,2.5,Class 5
16456,UJ2024296,INF1511,2024-03-07,PRESENT,2.5,2.5,Class 6
16457,UJ2024296,INF1511,2024-03-14,PRESENT,2.0,2.0,Class 7
16458,UJ2024296,INF1511,2024-03-21,PRESENT,2.9,2.9,Class 8
16459,UJ2024296,INF1511,2024-03-28,PRESENT,2.2,2.2,Class 9
16460,UJ2024296,INF1511,2024-04-04,PRESENT,2.4,2.4,Class 10
16461,UJ2024296,INF1511,2024-04-11,PRESENT,2.4,2.4,Class 11
16462,UJ2024296,INF1511,2024-04-18,PRESENT,2.9,2.9,Class 12
16463,UJ2024296,INF1511,2024-04-25,PRESENT,3.0,3.0,Class 13
16464,UJ2024296,INF1511,2024-05-02,PRESENT,2.3,2.3,Class 14
16465,UJ2024296,INF1511,2024-05-09,PRESENT,3.0,3.0,Class 15
16466,UJ2024296,ARC1511,2024-02-01,PRESENT,2.2,2.2,Class 1
16467,UJ2024296,ARC1511,2024-02-08,ABSENT,0,2.5,Class 2
16468,UJ2024296,ARC1511,2024-02-15,PRESENT,2.7,2.7,Class 3
16469,UJ2024296,ARC1511,2024-02-22,PRESENT,2.5,2.5,Class 4
16470,UJ2024296,ARC1511,2024-02-29,PRESENT,2.4,2.4,Class 5
16471,UJ2024296,ARC1511,2024-03-07,PRESENT,2.2,2.2,Class 6
16472,UJ2024296,ARC1511,2024-03-14,PRESENT,2.5,2.5,Class 7
16473,UJ2024296,ARC1511,2024-03-21,PRESENT,2.2,2.2,Class 8
16474,UJ2024296,ARC1511,2024-03-28,PRESENT,2.9,2.9,Class 9
16475,UJ2024296,ARC1511,2024-04-04,LATE,2.3,2.9,Class 10
16476,UJ2024296,ARC1511,2024-04-11,PRESENT,2.4,2.4,Class 11
16477,UJ2024296,ARC1511,2024-04-18,PRESENT,2.9,2.9,Class 12
16478,UJ2024296,ARC1511,2024-04-25,PRESENT,2.4,2.4,Class 13
16479,UJ2024296,ARC1511,2024-05-02,ABSENT,0,2.5,Class 14
16480,UJ2024296,ENG1511,2024-02-01,PRESENT,2.1,2.1,Class 1
16481,UJ2024296,ENG1511,2024-02-08,PRESENT,2.6,2.6,Class 2
16482,UJ2024296,ENG1511,2024-02-15,PRESENT,2.9,2.9,Class 3
16483,UJ2024296,ENG1511,2024-02-22,PRESENT,2.8,2.8,Class 4
16484,UJ2024296,ENG1511,2024-02-29,PRESENT,2.6,2.6,Class 5
16485,UJ2024296,ENG1511,2024-03-07,PRESENT,3.0,3.0,Class 6
16486,UJ2024296,ENG1511,2024-03-14,PRESENT,2.9,2.9,Class 7
16487,UJ2024296,ENG1511,2024-03-21,PRESENT,2.8,2.8,Class 8
16488,UJ2024296,ENG1511,2024-03-28,PRESENT,2.3,2.3,Class 9
16489,UJ2024296,ENG1511,2024-04-04,PRESENT,2.7,2.7,Class 10
16490,UJ2024296,ENG1511,2024-04-11,PRESENT,2.8,2.8,Class 11
16491,UJ2024296,ENG1511,2024-04-18,ABSENT,0,2.7,Class 12
16492,UJ2024296,ENG1511,2024-04-25,ABSENT,0,2.7,Class 13
16493,UJ2024296,ENG1511,2024-05-02,PRESENT,2.9,2.9,Class 14
16494,UJ2024296,ENG1511,2024-05-09,PRESENT,2.5,2.5,Class 15
16495,UJ2024297,COS2611,2024-02-01,PRESENT,2.2,2.2,Class 1
16496,UJ2024297,COS2611,2024-02-08,PRESENT,2.7,2.7,Class 2
16497,UJ2024297,COS2611,2024-02-15,PRESENT,2.1,2.1,Class 3
16498,UJ2024297,COS2611,2024-02-22,PRESENT,2.8,2.8,Class 4
16499,UJ2024297,COS2611,2024-02-29,PRESENT,2.2,2.2,Class 5
16500,UJ2024297,COS2611,2024-03-07,ABSENT,0,2.5,Class 6
16501,UJ2024297,COS2611,2024-03-14,PRESENT,2.2,2.2,Class 7
16502,UJ2024297,COS2611,2024-03-21,PRESENT,2.6,2.6,Class 8
16503,UJ2024297,COS2611,2024-03-28,PRESENT,2.1,2.1,Class 9
16504,UJ2024297,COS2611,2024-04-04,PRESENT,2.9,2.9,Class 10
16505,UJ2024297,COS2611,2024-04-11,ABSENT,0,2.7,Class 11
16506,UJ2024297,COS2611,2024-04-18,PRESENT,2.4,2.4,Class 12
16507,UJ2024297,BIO1511,2024-02-01,PRESENT,2.9,2.9,Class 1
16508,UJ2024297,BIO1511,2024-02-08,PRESENT,2.6,2.6,Class 2
16509,UJ2024297,BIO1511,2024-02-15,PRESENT,2.9,2.9,Class 3
16510,UJ2024297,BIO1511,2024-02-22,ABSENT,0,2.3,Class 4
16511,UJ2024297,BIO1511,2024-02-29,PRESENT,2.7,2.7,Class 5
16512,UJ2024297,BIO1511,2024-03-07,PRESENT,2.7,2.7,Class 6
16513,UJ2024297,BIO1511,2024-03-14,PRESENT,2.0,2.0,Class 7
16514,UJ2024297,BIO1511,2024-03-21,PRESENT,2.7,2.7,Class 8
16515,UJ2024297,BIO1511,2024-03-28,PRESENT,2.9,2.9,Class 9
16516,UJ2024297,BIO1511,2024-04-04,PRESENT,2.4,2.4,Class 10
16517,UJ2024297,ARC2611,2024-02-01,ABSENT,0,3.0,Class 1
16518,UJ2024297,ARC2611,2024-02-08,PRESENT,2.2,2.2,Class 2
16519,UJ2024297,ARC2611,2024-02-15,PRESENT,2.4,2.4,Class 3
16520,UJ2024297,ARC2611,2024-02-22,PRESENT,2.7,2.7,Class 4
16521,UJ2024297,ARC2611,2024-02-29,PRESENT,2.4,2.4,Class 5
16522,UJ2024297,ARC2611,2024-03-07,PRESENT,2.5,2.5,Class 6
16523,UJ2024297,ARC2611,2024-03-14,PRESENT,2.8,2.8,Class 7
16524,UJ2024297,ARC2611,2024-03-21,PRESENT,2.6,2.6,Class 8
16525,UJ2024297,ARC2611,2024-03-28,PRESENT,2.4,2.4,Class 9
16526,UJ2024297,ARC2611,2024-04-04,PRESENT,2.6,2.6,Class 10
16527,UJ2024297,ARC2611,2024-04-11,ABSENT,0,2.4,Class 11
16528,UJ2024297,CHE2611,2024-02-01,PRESENT,2.1,2.1,Class 1
16529,UJ2024297,CHE2611,2024-02-08,PRESENT,2.7,2.7,Class 2
16530,UJ2024297,CHE2611,2024-02-15,PRESENT,2.3,2.3,Class 3
16531,UJ2024297,CHE2611,2024-02-22,PRESENT,2.4,2.4,Class 4
16532,UJ2024297,CHE2611,2024-02-29,PRESENT,2.0,2.0,Class 5
16533,UJ2024297,CHE2611,2024-03-07,ABSENT,0,2.0,Class 6
16534,UJ2024297,CHE2611,2024-03-14,PRESENT,2.7,2.7,Class 7
16535,UJ2024297,CHE2611,2024-03-21,ABSENT,0,2.3,Class 8
16536,UJ2024297,CHE2611,2024-03-28,PRESENT,2.9,2.9,Class 9
16537,UJ2024297,CHE2611,2024-04-04,PRESENT,2.4,2.4,Class 10
16538,UJ2024297,CHE2611,2024-04-11,PRESENT,2.5,2.5,Class 11
16539,UJ2024297,COS1511,2024-02-01,PRESENT,2.3,2.3,Class 1
16540,UJ2024297,COS1511,2024-02-08,PRESENT,2.1,2.1,Class 2
16541,UJ2024297,COS1511,2024-02-15,PRESENT,2.1,2.1,Class 3
16542,UJ2024297,COS1511,2024-02-22,PRESENT,2.8,2.8,Class 4
16543,UJ2024297,COS1511,2024-02-29,PRESENT,2.4,2.4,Class 5
16544,UJ2024297,COS1511,2024-03-07,PRESENT,2.0,2.0,Class 6
16545,UJ2024297,COS1511,2024-03-14,PRESENT,2.9,2.9,Class 7
16546,UJ2024297,COS1511,2024-03-21,PRESENT,2.5,2.5,Class 8
16547,UJ2024297,COS1511,2024-03-28,PRESENT,2.1,2.1,Class 9
16548,UJ2024297,COS1511,2024-04-04,PRESENT,2.7,2.7,Class 10
16549,UJ2024297,COS1511,2024-04-11,PRESENT,2.7,2.7,Class 11
16550,UJ2024297,LAW1511,2024-02-01,PRESENT,2.7,2.7,Class 1
16551,UJ2024297,LAW1511,2024-02-08,PRESENT,2.9,2.9,Class 2
16552,UJ2024297,LAW1511,2024-02-15,ABSENT,0,2.5,Class 3
16553,UJ2024297,LAW1511,2024-02-22,PRESENT,2.4,2.4,Class 4
16554,UJ2024297,LAW1511,2024-02-29,PRESENT,2.4,2.4,Class 5
16555,UJ2024297,LAW1511,2024-03-07,ABSENT,0,2.7,Class 6
16556,UJ2024297,LAW1511,2024-03-14,PRESENT,2.2,2.2,Class 7
16557,UJ2024297,LAW1511,2024-03-21,ABSENT,0,2.2,Class 8
16558,UJ2024297,LAW1511,2024-03-28,ABSENT,0,2.1,Class 9
16559,UJ2024297,LAW1511,2024-04-04,PRESENT,2.9,2.9,Class 10
16560,UJ2024297,LAW1511,2024-04-11,ABSENT,0,2.4,Class 11
16561,UJ2024297,LAW1511,2024-04-18,PRESENT,2.9,2.9,Class 12
16562,UJ2024297,LAW1511,2024-04-25,PRESENT,2.6,2.6,Class 13
16563,UJ2024297,FAC2601,2024-02-01,LATE,2.0,2.6,Class 1
16564,UJ2024297,FAC2601,2024-02-08,PRESENT,2.3,2.3,Class 2
16565,UJ2024297,FAC2601,2024-02-15,PRESENT,2.8,2.8,Class 3
16566,UJ2024297,FAC2601,2024-02-22,PRESENT,2.6,2.6,Class 4
16567,UJ2024297,FAC2601,2024-02-29,PRESENT,2.1,2.1,Class 5
16568,UJ2024297,FAC2601,2024-03-07,ABSENT,0,2.2,Class 6
16569,UJ2024297,FAC2601,2024-03-14,PRESENT,2.7,2.7,Class 7
16570,UJ2024297,FAC2601,2024-03-21,PRESENT,2.4,2.4,Class 8
16571,UJ2024297,FAC2601,2024-03-28,PRESENT,2.8,2.8,Class 9
16572,UJ2024297,FAC2601,2024-04-04,PRESENT,2.0,2.0,Class 10
16573,UJ2024297,FAC2601,2024-04-11,PRESENT,2.2,2.2,Class 11
16574,UJ2024297,FAC2601,2024-04-18,ABSENT,0,2.9,Class 12
16575,UJ2024297,FAC2601,2024-04-25,PRESENT,3.0,3.0,Class 13
16576,UJ2024297,FAC2601,2024-05-02,PRESENT,2.2,2.2,Class 14
16577,UJ2024297,FAC2601,2024-05-09,PRESENT,2.6,2.6,Class 15
16578,UJ2024297,APM1513,2024-02-01,LATE,1.8,2.7,Class 1
16579,UJ2024297,APM1513,2024-02-08,PRESENT,2.2,2.2,Class 2
16580,UJ2024297,APM1513,2024-02-15,PRESENT,2.9,2.9,Class 3
16581,UJ2024297,APM1513,2024-02-22,PRESENT,2.0,2.0,Class 4
16582,UJ2024297,APM1513,2024-02-29,PRESENT,2.7,2.7,Class 5
16583,UJ2024297,APM1513,2024-03-07,ABSENT,0,3.0,Class 6
