enrollment_id,student_id,course_code,enrollment_date,status,attendance_percentage
3544,UJ2024583,PLS1501,2024-06-09,ENROLLED,71.52
3545,UJ2024583,INF2611,2024-05-28,COMPLETED,69.26
3546,UJ2024584,FAC1502,2024-12-03,ENROLLED,97.86
3547,UJ2024584,MNB1501,2024-09-21,ENROLLED,90.31
3548,UJ2024584,PLS1501,2024-09-19,ENROLLED,81.92
3549,UJ2024584,PHY1513,2024-04-05,COMPLETED,91.45
3550,UJ2024584,COS2611,2024-11-09,ENROLLED,87.76
3551,UJ2024584,PHY2611,2024-11-15,COMPLETED,93.36
3552,UJ2024584,EKN224,2024-03-09,ENROLLED,96.82
3553,UJ2024585,COS1511,2024-07-03,ENROLLED,82.6
3554,UJ2024585,LAW1511,2024-09-01,ENROLLED,89.23
3555,UJ2024585,PHY2611,2024-01-28,ENROLLED,90.18
3556,UJ2024585,FAC1502,2024-04-14,COMPLETED,91.7
3557,UJ2024585,NUR1511,2024-01-16,ENROLLED,91.1
3558,UJ2024585,INF1511,2024-01-13,ENROLLED,84.89
3559,UJ2024585,APM1513,2024-06-25,ENROLLED,97.31
3560,UJ2024586,COS2611,2024-08-02,ENROLLED,76.87
3561,UJ2024586,ART2611,2024-12-18,ENROLLED,82.68
3562,UJ2024586,LAW1511,2024-10-06,ENROLLED,96.12
3563,UJ2024586,INF1511,2024-10-19,ENROLLED,89.71
3564,UJ2024587,ART2611,2024-08-08,COMPLETED,81.2
3565,UJ2024587,CHE1511,2024-04-14,ENROLLED,87.23
3566,UJ2024587,INF2611,2024-09-08,COMPLETED,93.86
3567,UJ2024587,EKN114,2024-01-25,ENROLLED,87.89
3568,UJ2024587,SOC1501,2024-07-15,ENROLLED,62.78
3569,UJ2024588,ENG1511,2024-11-16,COMPLETED,82.24
3570,UJ2024588,ARC2611,2024-07-21,COMPLETED,83.83
3571,UJ2024588,SOC2601,2024-08-01,ENROLLED,82.12
3572,UJ2024588,PHY2611,2024-06-18,ENROLLED,92.26
3573,UJ2024588,MNB2601,2024-04-27,COMPLETED,92.23
3574,UJ2024588,MAT1581,2024-10-22,ENROLLED,83.75
3575,UJ2024588,MAT2681,2024-03-17,ENROLLED,91.46
3576,UJ2024589,ART2611,2024-06-07,COMPLETED,87.74
3577,UJ2024589,LAW2611,2024-02-28,ENROLLED,80.83
3578,UJ2024589,COS2611,2024-10-21,ENROLLED,98.64
3579,UJ2024589,SOC1501,2024-08-26,ENROLLED,89.17
3580,UJ2024589,MAT2681,2024-04-03,ENROLLED,99.61
3581,UJ2024590,PHY1513,2024-07-22,ENROLLED,90.1
3582,UJ2024590,NUR2611,2024-06-03,ENROLLED,85.56
3583,UJ2024590,ENG1511,2024-09-16,COMPLETED,91.14
3584,UJ2024590,COS1511,2024-03-27,COMPLETED,81.03
3585,UJ2024590,ARC2611,2024-11-11,ENROLLED,86.24
3586,UJ2024590,LAW1511,2024-01-22,ENROLLED,82.84
3587,UJ2024590,NUR1511,2024-06-01,ENROLLED,84.37
3588,UJ2024591,LAW2611,2024-01-06,COMPLETED,93.41
3589,UJ2024591,SOC1501,2024-08-01,COMPLETED,90.79
3590,UJ2024591,EKN114,2024-08-12,COMPLETED,92.53
3591,UJ2024591,ART1511,2024-07-23,ENROLLED,92.2
3592,UJ2024591,EKN224,2024-12-10,ENROLLED,94.43
3593,UJ2024591,PLS2601,2024-02-04,ENROLLED,92.43
3594,UJ2024592,MAT1581,2024-01-21,ENROLLED,87.12
3595,UJ2024592,EKN114,2024-02-27,COMPLETED,58.56
3596,UJ2024592,ART1511,2024-06-22,ENROLLED,89.71
3597,UJ2024592,COS2611,2024-06-14,ENROLLED,85.33
3598,UJ2024592,NUR1511,2024-02-06,ENROLLED,88.25
3599,UJ2024593,APM2611,2024-02-16,ENROLLED,53.32
3600,UJ2024593,ART1511,2024-10-28,ENROLLED,85.62
3601,UJ2024593,ENG1511,2024-05-05,ENROLLED,99.04
3602,UJ2024593,MNB1501,2024-02-18,ENROLLED,86.56
3603,UJ2024593,INF1511,2024-11-26,ENROLLED,80.23
3604,UJ2024593,FAC2601,2024-05-04,COMPLETED,89.94
3605,UJ2024593,FAC1502,2024-10-06,COMPLETED,93.33
3606,UJ2024594,FAC2601,2024-02-08,ENROLLED,85.41
3607,UJ2024594,ENG2611,2024-04-07,ENROLLED,88.66
3608,UJ2024594,ARC1511,2024-10-08,COMPLETED,50.14
3609,UJ2024594,FAC1502,2024-04-28,ENROLLED,81.44
3610,UJ2024594,CHE2611,2024-11-15,ENROLLED,84.09
3611,UJ2024594,NUR2611,2024-11-12,ENROLLED,91.28
3612,UJ2024595,CHE1511,2024-02-21,COMPLETED,92.91
3613,UJ2024595,LAW2611,2024-04-20,COMPLETED,82.12
3614,UJ2024595,APM2611,2024-03-05,COMPLETED,94.37
3615,UJ2024595,EKN224,2024-05-02,ENROLLED,87.0
3616,UJ2024596,FAC1502,2024-02-20,COMPLETED,86.25
3617,UJ2024596,COS2611,2024-05-09,COMPLETED,95.62
3618,UJ2024596,MAT1581,2024-04-05,ENROLLED,87.12
3619,UJ2024596,PHY2611,2024-10-25,ENROLLED,93.11
3620,UJ2024596,LAW1511,2024-12-06,ENROLLED,84.69
3621,UJ2024596,SOC1501,2024-05-12,ENROLLED,72.47
3622,UJ2024597,COS2611,2024-06-25,ENROLLED,87.31
3623,UJ2024597,MAT2681,2024-05-18,ENROLLED,83.69
3624,UJ2024597,ART2611,2024-06-28,COMPLETED,85.4
3625,UJ2024597,MAT1581,2024-05-14,ENROLLED,95.89
3626,UJ2024598,MAT1581,2024-05-14,ENROLLED,85.37
3627,UJ2024598,COS1511,2024-04-10,ENROLLED,57.07
3628,UJ2024598,FAC2601,2024-11-04,ENROLLED,98.86
3629,UJ2024598,INF2611,2024-04-11,ENROLLED,89.3
3630,UJ2024599,BIO2611,2024-10-26,ENROLLED,80.37
3631,UJ2024599,MAT1581,2024-12-26,ENROLLED,98.18
3632,UJ2024599,EKN224,2024-05-20,COMPLETED,78.19
3633,UJ2024599,MNB2601,2024-08-15,ENROLLED,86.94
3634,UJ2024599,SOC2601,2024-04-03,ENROLLED,65.62
3635,UJ2024599,CHE1511,2024-12-05,ENROLLED,92.17
3636,UJ2024600,ENG2611,2024-12-12,ENROLLED,91.59
3637,UJ2024600,ART2611,2024-11-18,ENROLLED,88.58
3638,UJ2024600,PLS1501,2024-09-04,ENROLLED,86.53
3639,UJ2024600,MNB2601,2024-06-20,ENROLLED,99.18
3640,UJ2024600,CHE2611,2024-01-27,ENROLLED,97.06
3641,UJ2024600,INF1511,2024-12-22,ENROLLED,88.33
3642,UJ2024601,MAT1581,2024-11-03,COMPLETED,96.47
3643,UJ2024601,APM1513,2024-01-02,ENROLLED,89.39
3644,UJ2024601,INF2611,2024-10-04,COMPLETED,64.64
3645,UJ2024601,FAC2601,2024-10-18,ENROLLED,57.79
3646,UJ2024601,CHE2611,2024-10-13,ENROLLED,87.64
3647,UJ2024601,CHE1511,2024-02-14,ENROLLED,99.29
3648,UJ2024602,MNB2601,2024-03-07,COMPLETED,94.21
3649,UJ2024602,COS1511,2024-02-10,ENROLLED,81.56
3650,UJ2024602,FAC2601,2024-07-11,ENROLLED,97.08
3651,UJ2024602,ART2611,2024-04-17,ENROLLED,83.54
3652,UJ2024603,LAW1511,2024-06-10,ENROLLED,84.24
3653,UJ2024603,MAT1581,2024-11-06,COMPLETED,97.89
3654,UJ2024603,INF2611,2024-04-16,ENROLLED,81.85
3655,UJ2024603,ART2611,2024-07-18,ENROLLED,91.37
3656,UJ2024603,APM1513,2024-04-03,ENROLLED,93.85
3657,UJ2024603,APM2611,2024-07-12,ENROLLED,81.74
3658,UJ2024603,CHE1511,2024-03-23,ENROLLED,84.55
3659,UJ2024603,COS2611,2024-06-25,COMPLETED,87.13
3660,UJ2024604,INF2611,2024-12-02,ENROLLED,85.21
3661,UJ2024604,ENG2611,2024-08-08,ENROLLED,96.28
3662,UJ2024604,CHE2611,2024-01-21,ENROLLED,90.62
3663,UJ2024604,LAW2611,2024-01-11,ENROLLED,75.61
3664,UJ2024604,INF1511,2024-10-04,COMPLETED,92.78
3665,UJ2024604,MNB2601,2024-03-03,ENROLLED,77.28
3666,UJ2024604,ART1511,2024-03-17,ENROLLED,85.69
3667,UJ2024605,FAC2601,2024-08-08,COMPLETED,98.36
3668,UJ2024605,INF2611,2024-07-06,ENROLLED,92.35
3669,UJ2024605,CHE1511,2024-01-04,COMPLETED,95.59
3670,UJ2024605,APM2611,2024-09-07,ENROLLED,82.25
3671,UJ2024605,SOC2601,2024-08-13,ENROLLED,85.54
3672,UJ2024605,BIO1511,2024-10-08,ENROLLED,86.94
3673,UJ2024605,BIO2611,2024-07-23,ENROLLED,80.89
3674,UJ2024605,CHE2611,2024-05-13,COMPLETED,51.53
3675,UJ2024606,PLS2601,2024-10-02,ENROLLED,99.59
3676,UJ2024606,APM2611,2024-01-05,ENROLLED,93.96
3677,UJ2024606,MNB1501,2024-11-25,COMPLETED,94.89
3678,UJ2024606,INF2611,2024-10-27,ENROLLED,87.2
3679,UJ2024606,PHY2611,2024-10-24,COMPLETED,91.46
3680,UJ2024607,LAW2611,2024-12-01,COMPLETED,81.67
3681,UJ2024607,PHY2611,2024-05-03,ENROLLED,87.12
3682,UJ2024607,CHE2611,2024-06-16,ENROLLED,81.28
3683,UJ2024607,MNB2601,2024-03-22,COMPLETED,82.74
3684,UJ2024607,COS2611,2024-10-24,COMPLETED,90.41
3685,UJ2024607,ART1511,2024-08-14,COMPLETED,90.88
3686,UJ2024608,APM2611,2024-07-01,COMPLETED,66.3
3687,UJ2024608,INF2611,2024-11-02,COMPLETED,84.2
3688,UJ2024608,ART2611,2024-06-15,ENROLLED,95.2
3689,UJ2024608,CHE2611,2024-08-24,ENROLLED,52.62
3690,UJ2024608,MAT2681,2024-05-03,ENROLLED,97.89
3691,UJ2024609,LAW1511,2024-03-14,ENROLLED,88.02
3692,UJ2024609,SOC2601,2024-06-13,ENROLLED,88.91
3693,UJ2024609,ENG1511,2024-10-05,COMPLETED,64.5
3694,UJ2024609,CHE2611,2024-04-12,ENROLLED,94.6
3695,UJ2024609,PLS2601,2024-09-03,ENROLLED,84.38
3696,UJ2024609,BIO1511,2024-11-26,ENROLLED,89.1
3697,UJ2024609,ARC1511,2024-05-22,COMPLETED,98.49
3698,UJ2024609,MNB1501,2024-04-03,ENROLLED,97.57
3699,UJ2024610,PHY1513,2024-09-06,COMPLETED,65.22
3700,UJ2024610,INF1511,2024-07-09,ENROLLED,86.6
3701,UJ2024610,BIO1511,2024-04-02,ENROLLED,80.62
3702,UJ2024610,MAT1581,2024-08-09,ENROLLED,87.01
3703,UJ2024610,MNB1501,2024-08-08,ENROLLED,84.61
3704,UJ2024611,LAW2611,2024-08-20,COMPLETED,95.2
3705,UJ2024611,SOC2601,2024-05-15,ENROLLED,96.08
3706,UJ2024611,BIO2611,2024-08-24,ENROLLED,92.27
3707,UJ2024611,INF2611,2024-04-28,ENROLLED,88.68
3708,UJ2024611,ARC1511,2024-06-07,COMPLETED,92.16
3709,UJ2024611,ART1511,2024-11-14,COMPLETED,94.72
3710,UJ2024611,CHE1511,2024-09-01,ENROLLED,88.5
3711,UJ2024611,ART2611,2024-06-03,COMPLETED,90.59
3712,UJ2024612,ARC1511,2024-12-06,ENROLLED,92.14
3713,UJ2024612,EKN114,2024-03-09,ENROLLED,75.84
3714,UJ2024612,MNB2601,2024-04-17,ENROLLED,83.43
3715,UJ2024612,PHY1513,2024-07-22,ENROLLED,86.49
3716,UJ2024612,CHE2611,2024-06-24,ENROLLED,91.58
3717,UJ2024612,APM2611,2024-12-11,ENROLLED,94.74
3718,UJ2024612,CHE1511,2024-10-15,ENROLLED,85.59
3719,UJ2024612,PLS1501,2024-06-18,ENROLLED,81.22
3720,UJ2024613,COS2611,2024-11-17,ENROLLED,94.74
3721,UJ2024613,LAW1511,2024-11-19,ENROLLED,86.89
3722,UJ2024613,PLS2601,2024-03-21,ENROLLED,84.1
3723,UJ2024613,ENG2611,2024-01-17,ENROLLED,88.13
3724,UJ2024613,MNB1501,2024-03-02,ENROLLED,97.4
3725,UJ2024613,MNB2601,2024-11-28,ENROLLED,80.48
3726,UJ2024614,SOC2601,2024-03-20,COMPLETED,85.8
3727,UJ2024614,CHE1511,2024-10-10,ENROLLED,85.51
3728,UJ2024614,EKN114,2024-10-09,COMPLETED,93.38
3729,UJ2024614,PHY2611,2024-01-02,ENROLLED,81.53
3730,UJ2024615,BIO2611,2024-06-01,ENROLLED,91.88
3731,UJ2024615,MAT1581,2024-09-22,ENROLLED,92.01
3732,UJ2024615,BIO1511,2024-02-07,ENROLLED,83.95
3733,UJ2024615,CHE1511,2024-12-06,COMPLETED,95.71
3734,UJ2024615,NUR2611,2024-08-19,COMPLETED,93.49
3735,UJ2024615,ARC1511,2024-03-23,ENROLLED,88.65
3736,UJ2024615,PHY1513,2024-12-19,ENROLLED,80.96
3737,UJ2024615,MNB1501,2024-04-18,COMPLETED,92.02
3738,UJ2024616,PHY1513,2024-03-11,ENROLLED,94.72
3739,UJ2024616,COS2611,2024-01-24,ENROLLED,90.55
3740,UJ2024616,APM1513,2024-07-23,COMPLETED,82.12
3741,UJ2024616,ART2611,2024-07-19,ENROLLED,93.75
3742,UJ2024616,BIO1511,2024-07-20,ENROLLED,92.31
3743,UJ2024616,APM2611,2024-06-25,ENROLLED,90.67
3744,UJ2024616,INF1511,2024-02-11,ENROLLED,84.89
3745,UJ2024616,LAW1511,2024-01-22,ENROLLED,84.58
3746,UJ2024617,INF1511,2024-08-19,COMPLETED,87.34
3747,UJ2024617,ART1511,2024-01-10,ENROLLED,87.11
3748,UJ2024617,ARC2611,2024-10-04,ENROLLED,83.43
3749,UJ2024617,SOC1501,2024-07-20,ENROLLED,89.12
3750,UJ2024617,EKN114,2024-07-13,ENROLLED,83.58
3751,UJ2024618,PHY1513,2024-08-11,ENROLLED,83.93
3752,UJ2024618,MAT2681,2024-02-10,ENROLLED,90.64
3753,UJ2024618,MNB1501,2024-04-09,COMPLETED,83.41
3754,UJ2024618,CHE1511,2024-05-28,ENROLLED,88.45
3755,UJ2024618,APM1513,2024-12-25,ENROLLED,90.8
3756,UJ2024618,COS1511,2024-12-16,ENROLLED,83.2
3757,UJ2024619,MNB1501,2024-09-04,ENROLLED,86.66
3758,UJ2024619,ARC2611,2024-05-09,ENROLLED,82.68
3759,UJ2024619,EKN114,2024-07-11,ENROLLED,84.61
3760,UJ2024619,ARC1511,2024-01-14,ENROLLED,93.4
3761,UJ2024619,APM2611,2024-02-28,ENROLLED,83.77
3762,UJ2024620,PHY2611,2024-10-09,ENROLLED,88.94
3763,UJ2024620,COS2611,2024-11-19,ENROLLED,90.92
3764,UJ2024620,FAC1502,2024-03-22,ENROLLED,95.44
3765,UJ2024620,PHY1513,2024-04-10,ENROLLED,80.18
3766,UJ2024620,EKN224,2024-02-21,ENROLLED,93.87
3767,UJ2024620,ARC1511,2024-08-26,ENROLLED,97.71
3768,UJ2024620,COS1511,2024-02-03,ENROLLED,98.45
3769,UJ2024620,MNB2601,2024-12-25,COMPLETED,84.49
3770,UJ2024621,LAW1511,2024-06-04,ENROLLED,92.2
3771,UJ2024621,EKN114,2024-01-23,COMPLETED,51.81
3772,UJ2024621,PHY2611,2024-12-27,ENROLLED,98.38
3773,UJ2024621,APM2611,2024-10-04,COMPLETED,94.46
3774,UJ2024621,PLS2601,2024-10-28,COMPLETED,82.41
3775,UJ2024622,ARC1511,2024-01-16,ENROLLED,85.5
3776,UJ2024622,INF2611,2024-03-10,COMPLETED,95.61
3777,UJ2024622,ENG1511,2024-06-24,ENROLLED,87.73
3778,UJ2024622,BIO2611,2024-09-12,ENROLLED,89.91
3779,UJ2024622,EKN224,2024-04-15,COMPLETED,83.39
3780,UJ2024622,NUR1511,2024-03-25,ENROLLED,88.9
3781,UJ2024622,MNB2601,2024-10-22,ENROLLED,81.1
3782,UJ2024622,ART2611,2024-01-13,ENROLLED,85.26
3783,UJ2024623,PHY1513,2024-07-06,COMPLETED,98.36
3784,UJ2024623,COS2611,2024-04-23,ENROLLED,85.28
3785,UJ2024623,BIO2611,2024-08-08,ENROLLED,93.21
3786,UJ2024623,NUR2611,2024-11-24,COMPLETED,86.6
3787,UJ2024623,CHE2611,2024-08-04,ENROLLED,98.68
3788,UJ2024623,CHE1511,2024-12-03,ENROLLED,95.3
3789,UJ2024623,COS1511,2024-08-05,COMPLETED,90.15
3790,UJ2024623,EKN224,2024-12-01,COMPLETED,60.3
3791,UJ2024624,MNB2601,2024-07-21,COMPLETED,98.38
3792,UJ2024624,MNB1501,2024-02-22,COMPLETED,93.66
3793,UJ2024624,BIO2611,2024-01-09,ENROLLED,89.97
3794,UJ2024624,PHY2611,2024-12-28,COMPLETED,71.11
3795,UJ2024625,LAW1511,2024-07-20,ENROLLED,88.67
3796,UJ2024625,INF2611,2024-08-23,ENROLLED,99.48
3797,UJ2024625,MAT2681,2024-01-20,ENROLLED,83.53
3798,UJ2024625,CHE1511,2024-09-13,ENROLLED,87.3
3799,UJ2024625,ARC1511,2024-07-20,ENROLLED,96.67
3800,UJ2024625,EKN114,2024-05-07,ENROLLED,93.19
3801,UJ2024626,ARC2611,2024-12-12,ENROLLED,80.42
3802,UJ2024626,PHY1513,2024-02-07,ENROLLED,98.27
3803,UJ2024626,NUR2611,2024-04-08,ENROLLED,84.7
3804,UJ2024626,LAW2611,2024-02-23,ENROLLED,81.43
3805,UJ2024627,INF1511,2024-11-28,ENROLLED,97.12
3806,UJ2024627,FAC1502,2024-11-19,COMPLETED,80.87
3807,UJ2024627,APM1513,2024-12-23,COMPLETED,85.19
3808,UJ2024627,COS2611,2024-11-06,COMPLETED,84.49
3809,UJ2024627,PLS1501,2024-05-12,ENROLLED,92.44
3810,UJ2024627,ART2611,2024-03-14,ENROLLED,87.47
3811,UJ2024627,PHY2611,2024-11-26,ENROLLED,96.18
3812,UJ2024628,MAT2681,2024-05-07,ENROLLED,91.05
3813,UJ2024628,INF1511,2024-06-27,ENROLLED,81.53
3814,UJ2024628,NUR2611,2024-09-24,ENROLLED,91.08
3815,UJ2024628,SOC1501,2024-04-16,COMPLETED,98.51
3816,UJ2024629,ENG2611,2024-06-26,COMPLETED,93.03
3817,UJ2024629,EKN114,2024-10-18,ENROLLED,55.13
3818,UJ2024629,LAW2611,2024-08-18,ENROLLED,91.55
3819,UJ2024629,NUR2611,2024-01-19,ENROLLED,77.81
3820,UJ2024629,MAT1581,2024-08-08,COMPLETED,89.04
3821,UJ2024629,ENG1511,2024-06-09,ENROLLED,96.61
3822,UJ2024629,LAW1511,2024-03-06,ENROLLED,94.07
3823,UJ2024630,MAT2681,2024-01-04,ENROLLED,91.38
3824,UJ2024630,PLS1501,2024-04-09,COMPLETED,87.22
3825,UJ2024630,NUR2611,2024-12-20,COMPLETED,87.98
3826,UJ2024630,APM1513,2024-10-17,COMPLETED,95.85
3827,UJ2024631,SOC1501,2024-12-18,COMPLETED,89.06
3828,UJ2024631,EKN114,2024-04-28,ENROLLED,90.39
3829,UJ2024631,APM1513,2024-12-18,ENROLLED,95.76
3830,UJ2024631,MAT2681,2024-03-18,ENROLLED,90.63
3831,UJ2024631,COS1511,2024-12-11,ENROLLED,97.99
3832,UJ2024631,PLS2601,2024-08-12,ENROLLED,93.14
3833,UJ2024631,SOC2601,2024-11-23,ENROLLED,96.62
3834,UJ2024631,FAC1502,2024-05-27,COMPLETED,95.07
3835,UJ2024632,EKN114,2024-01-19,ENROLLED,83.45
3836,UJ2024632,ARC2611,2024-06-06,ENROLLED,96.99
3837,UJ2024632,LAW2611,2024-11-13,ENROLLED,98.71
3838,UJ2024632,PLS2601,2024-09-26,ENROLLED,99.9
3839,UJ2024632,EKN224,2024-02-18,ENROLLED,86.74
3840,UJ2024632,ENG1511,2024-07-28,COMPLETED,92.77
3841,UJ2024632,INF1511,2024-08-11,COMPLETED,88.17
3842,UJ2024632,LAW1511,2024-08-20,ENROLLED,51.99
3843,UJ2024633,EKN114,2024-12-17,ENROLLED,51.23
3844,UJ2024633,BIO2611,2024-02-17,ENROLLED,93.67
3845,UJ2024633,ARC1511,2024-01-12,COMPLETED,96.27
3846,UJ2024633,APM2611,2024-01-22,COMPLETED,95.41
3847,UJ2024633,INF2611,2024-01-01,ENROLLED,99.0
3848,UJ2024633,PLS1501,2024-11-21,COMPLETED,80.42
3849,UJ2024633,MAT2681,2024-10-17,ENROLLED,89.33
3850,UJ2024634,FAC2601,2024-06-21,ENROLLED,80.17
3851,UJ2024634,INF1511,2024-05-13,COMPLETED,98.34
3852,UJ2024634,ENG1511,2024-01-04,ENROLLED,81.24
3853,UJ2024634,APM1513,2024-06-09,ENROLLED,80.98
3854,UJ2024634,ARC1511,2024-11-07,ENROLLED,91.39
3855,UJ2024634,CHE1511,2024-08-08,COMPLETED,97.09
3856,UJ2024635,ENG2611,2024-12-08,ENROLLED,87.69
3857,UJ2024635,MAT1581,2024-02-13,ENROLLED,92.44
3858,UJ2024635,MNB1501,2024-05-26,ENROLLED,83.45
3859,UJ2024635,EKN114,2024-02-09,COMPLETED,89.29
3860,UJ2024635,APM1513,2024-11-25,ENROLLED,82.53
3861,UJ2024635,FAC1502,2024-04-12,COMPLETED,98.19
3862,UJ2024635,CHE1511,2024-05-23,ENROLLED,66.91
3863,UJ2024636,PLS2601,2024-12-09,ENROLLED,81.06
3864,UJ2024636,BIO1511,2024-02-20,ENROLLED,81.15
3865,UJ2024636,ARC2611,2024-04-21,ENROLLED,95.52
3866,UJ2024636,CHE2611,2024-09-17,COMPLETED,86.02
3867,UJ2024636,MNB1501,2024-06-05,ENROLLED,88.99
3868,UJ2024636,MAT1581,2024-10-20,ENROLLED,90.37
3869,UJ2024636,PHY1513,2024-08-15,ENROLLED,84.23
3870,UJ2024636,FAC2601,2024-08-16,ENROLLED,99.16
3871,UJ2024637,FAC2601,2024-06-04,ENROLLED,85.4
3872,UJ2024637,CHE2611,2024-04-17,COMPLETED,95.04
3873,UJ2024637,COS2611,2024-11-27,COMPLETED,86.51
3874,UJ2024637,ARC1511,2024-03-05,ENROLLED,96.22
3875,UJ2024637,LAW1511,2024-02-16,COMPLETED,83.14
3876,UJ2024637,CHE1511,2024-04-28,COMPLETED,91.64
3877,UJ2024638,BIO1511,2024-12-24,ENROLLED,97.86
3878,UJ2024638,SOC1501,2024-02-12,ENROLLED,87.79
3879,UJ2024638,NUR1511,2024-10-23,COMPLETED,96.09
3880,UJ2024638,LAW2611,2024-08-08,COMPLETED,81.37
3881,UJ2024638,INF1511,2024-09-25,ENROLLED,88.4
3882,UJ2024638,ARC1511,2024-10-10,ENROLLED,89.38
3883,UJ2024639,PHY2611,2024-05-05,ENROLLED,97.54
3884,UJ2024639,ARC2611,2024-12-07,ENROLLED,57.23
3885,UJ2024639,FAC2601,2024-11-08,ENROLLED,93.33
3886,UJ2024639,MAT1581,2024-02-09,ENROLLED,91.05
3887,UJ2024639,APM2611,2024-03-05,ENROLLED,99.09
3888,UJ2024639,COS2611,2024-04-22,ENROLLED,98.41
3889,UJ2024639,SOC1501,2024-11-22,ENROLLED,88.8
3890,UJ2024639,CHE1511,2024-09-26,COMPLETED,82.49
3891,UJ2024640,ART2611,2024-03-19,COMPLETED,94.28
3892,UJ2024640,PLS1501,2024-06-23,ENROLLED,97.11
3893,UJ2024640,PLS2601,2024-04-03,COMPLETED,85.63
3894,UJ2024640,EKN114,2024-10-20,ENROLLED,91.55
3895,UJ2024640,SOC2601,2024-07-06,ENROLLED,82.2
3896,UJ2024640,PHY1513,2024-05-09,ENROLLED,95.62
3897,UJ2024640,CHE1511,2024-02-02,COMPLETED,95.81
3898,UJ2024640,MNB2601,2024-11-23,ENROLLED,94.99
3899,UJ2024641,APM1513,2024-02-12,COMPLETED,97.93
3900,UJ2024641,COS1511,2024-07-11,ENROLLED,96.23
3901,UJ2024641,LAW2611,2024-11-15,ENROLLED,95.16
3902,UJ2024641,INF1511,2024-07-01,ENROLLED,89.69
3903,UJ2024642,EKN114,2024-01-20,ENROLLED,94.95
3904,UJ2024642,CHE2611,2024-09-23,ENROLLED,84.3
3905,UJ2024642,PLS1501,2024-03-05,ENROLLED,87.93
3906,UJ2024642,PHY1513,2024-06-15,ENROLLED,94.82
3907,UJ2024642,MNB1501,2024-03-10,ENROLLED,97.61
3908,UJ2024642,PHY2611,2024-01-21,ENROLLED,91.82
3909,UJ2024643,LAW2611,2024-02-05,ENROLLED,80.86
3910,UJ2024643,APM1513,2024-06-23,ENROLLED,96.67
3911,UJ2024643,MNB1501,2024-04-12,ENROLLED,97.05
3912,UJ2024643,ENG1511,2024-11-07,ENROLLED,68.77
3913,UJ2024643,EKN224,2024-03-10,COMPLETED,92.81
3914,UJ2024643,INF2611,2024-07-06,ENROLLED,93.58
3915,UJ2024643,APM2611,2024-11-03,ENROLLED,95.41
3916,UJ2024643,COS1511,2024-08-25,COMPLETED,87.65
3917,UJ2024644,ARC1511,2024-03-25,ENROLLED,87.77
3918,UJ2024644,ARC2611,2024-10-01,ENROLLED,96.05
3919,UJ2024644,EKN224,2024-10-14,ENROLLED,73.07
3920,UJ2024644,CHE1511,2024-05-13,ENROLLED,84.12
3921,UJ2024644,ART2611,2024-12-24,ENROLLED,84.78
3922,UJ2024644,ENG1511,2024-10-18,COMPLETED,95.07
3923,UJ2024644,COS2611,2024-10-05,ENROLLED,91.5
3924,UJ2024644,LAW1511,2024-04-08,ENROLLED,93.25
3925,UJ2024645,CHE2611,2024-10-13,ENROLLED,94.45
3926,UJ2024645,ENG2611,2024-12-05,ENROLLED,98.55
3927,UJ2024645,PHY2611,2024-12-12,COMPLETED,89.45
3928,UJ2024645,PHY1513,2024-10-14,ENROLLED,89.98
3929,UJ2024645,CHE1511,2024-12-16,COMPLETED,84.38
3930,UJ2024645,ART1511,2024-11-03,ENROLLED,87.46
3931,UJ2024646,COS1511,2024-03-01,ENROLLED,94.6
3932,UJ2024646,MNB2601,2024-08-05,ENROLLED,63.69
3933,UJ2024646,MNB1501,2024-05-06,ENROLLED,85.33
3934,UJ2024646,FAC1502,2024-02-14,ENROLLED,81.72
3935,UJ2024646,ARC2611,2024-08-02,ENROLLED,91.62
3936,UJ2024646,INF2611,2024-05-08,ENROLLED,99.14
3937,UJ2024646,NUR2611,2024-02-27,COMPLETED,82.63
3938,UJ2024647,CHE2611,2024-05-03,ENROLLED,84.01
3939,UJ2024647,MAT2681,2024-09-10,ENROLLED,80.49
3940,UJ2024647,MNB2601,2024-12-01,COMPLETED,82.14
3941,UJ2024647,NUR1511,2024-05-16,ENROLLED,99.46
3942,UJ2024647,NUR2611,2024-12-27,COMPLETED,86.76
3943,UJ2024647,SOC2601,2024-10-12,ENROLLED,93.2
3944,UJ2024647,EKN224,2024-01-07,ENROLLED,99.7
3945,UJ2024648,BIO2611,2024-04-19,ENROLLED,85.52
3946,UJ2024648,LAW1511,2024-07-24,ENROLLED,96.26
3947,UJ2024648,PLS2601,2024-02-10,ENROLLED,58.01
3948,UJ2024648,FAC1502,2024-12-24,ENROLLED,94.59
3949,UJ2024649,NUR2611,2024-04-26,ENROLLED,98.52
3950,UJ2024649,MAT1581,2024-07-01,ENROLLED,82.72
3951,UJ2024649,ART2611,2024-11-13,ENROLLED,81.65
3952,UJ2024649,NUR1511,2024-09-01,COMPLETED,78.73
3953,UJ2024650,PLS2601,2024-09-18,ENROLLED,84.27
3954,UJ2024650,PLS1501,2024-03-18,COMPLETED,86.63
3955,UJ2024650,MNB1501,2024-01-27,ENROLLED,82.58
3956,UJ2024650,PHY2611,2024-07-04,ENROLLED,66.27
3957,UJ2024651,INF1511,2024-11-01,COMPLETED,63.98
